datetime,timestamp,open,high,low,close,volume,rsi,max_price,min_price,fib_23.6,fib_38.2,fib_50.0,fib_61.8,fib_78.6
2024-11-04 16:30:00,1730737800000,68282.0,68340.0,67613.91,67756.0,1872.85863,30.164124055256803,69264.52,67613.91,68874.97604000001,68633.98698,68439.215,68244.44302,67967.14054000001
2024-11-04 17:00:00,1730739600000,67756.0,67880.0,67251.5,67798.0,1863.79833,31.432383381089114,69264.52,67251.5,68789.44728000001,68495.54636000001,68258.01000000001,68020.47364,67682.28628
2024-11-04 17:30:00,1730741400000,67798.0,67934.39,67675.64,67830.0,451.9715,32.43910694168499,69264.52,67251.5,68789.44728000001,68495.54636000001,68258.01000000001,68020.47364,67682.28628
2024-11-04 18:00:00,1730743200000,67830.0,68098.05,67535.96,67784.02,710.76806,31.71848531669793,69264.52,67251.5,68789.44728000001,68495.54636000001,68258.01000000001,68020.47364,67682.28628
2024-11-04 18:30:00,1730745000000,67784.02,67856.69,67640.0,67651.81,416.14057,29.67703448588366,69264.52,67251.5,68789.44728000001,68495.54636000001,68258.01000000001,68020.47364,67682.28628
2024-11-04 19:00:00,1730746800000,67651.81,68100.0,67642.07,67977.87,541.36088,39.94316594178889,69264.52,67251.5,68789.44728000001,68495.54636000001,68258.01000000001,68020.47364,67682.28628
2024-11-04 19:30:00,1730748600000,67977.88,67977.88,67814.25,67856.0,405.0889,37.72630772667889,69264.52,67251.5,68789.44728000001,68495.54636000001,68258.01000000001,68020.47364,67682.28628
2024-11-04 20:00:00,1730750400000,67856.01,67856.01,67579.9,67666.0,469.07064,34.51051298226188,69264.52,67251.5,68789.44728000001,68495.54636000001,68258.01000000001,68020.47364,67682.28628
2024-11-04 20:30:00,1730752200000,67666.0,67678.0,67316.0,67348.0,844.51789,29.91447502854327,69264.52,67251.5,68789.44728000001,68495.54636000001,68258.01000000001,68020.47364,67682.28628
2024-11-04 21:00:00,1730754000000,67347.99,67622.0,67092.0,67492.0,972.59731,34.18865692883809,69264.52,67092.0,68751.80528,68434.61736,68178.26000000001,67921.90264,67556.91928
2024-11-04 21:30:00,1730755800000,67492.01,67524.0,66835.0,67120.57,1936.51985,29.23596540441415,69264.52,66835.0,68691.15328,68336.44336,68049.76000000001,67763.07664,67354.91728
2024-11-04 22:00:00,1730757600000,67120.56,67832.0,67059.9,67703.98,1446.93802,43.16334269953902,69264.52,66835.0,68691.15328,68336.44336,68049.76000000001,67763.07664,67354.91728
2024-11-04 22:30:00,1730759400000,67703.98,68106.07,67646.0,67920.01,407.80425,47.299494026665954,69264.52,66835.0,68691.15328,68336.44336,68049.76000000001,67763.07664,67354.91728
2024-11-04 23:00:00,1730761200000,67920.0,68030.0,67692.0,67746.03,493.77133,44.49138624298267,69166.67,66835.0,68616.39588,68275.97206,68000.83499999999,67725.69794,67333.97738
2024-11-04 23:30:00,1730763000000,67746.03,67960.0,67639.9,67850.01,356.91151,46.53438007301172,68814.32,66835.0,68347.20048,68058.21976,67824.66,67591.10024,67258.57448
2024-11-05 00:00:00,1730764800000,67850.01,68100.0,67788.0,68000.0,597.89897,49.4259366675715,68814.32,66835.0,68347.20048,68058.21976,67824.66,67591.10024,67258.57448
2024-11-05 00:30:00,1730766600000,67999.99,68180.0,67957.26,68030.0,407.45464,50.00830610532668,68814.32,66835.0,68347.20048,68058.21976,67824.66,67591.10024,67258.57448
2024-11-05 01:00:00,1730768400000,68030.0,68097.07,67588.88,67636.0,747.58859,43.00435901363579,68814.32,66835.0,68347.20048,68058.21976,67824.66,67591.10024,67258.57448
2024-11-05 01:30:00,1730770200000,67636.0,68066.0,67476.63,67997.31,672.21836,49.929814695501285,68814.32,66835.0,68347.20048,68058.21976,67824.66,67591.10024,67258.57448
2024-11-05 02:00:00,1730772000000,67997.32,68075.48,67870.02,68008.0,314.5453,50.12291819975542,68340.0,66835.0,67984.82,67765.09,67587.5,67409.91,67157.07
2024-11-05 02:30:00,1730773800000,68007.99,68062.0,67830.0,67880.77,246.58751,47.76195324409032,68180.0,66835.0,67862.58,67666.21,67507.5,67348.79,67122.83
2024-11-05 03:00:00,1730775600000,67880.78,68127.49,67880.0,68127.49,359.90289,52.440294149846835,68180.0,66835.0,67862.58,67666.21,67507.5,67348.79,67122.83
2024-11-05 03:30:00,1730777400000,68127.49,68255.0,68010.0,68243.0,285.10726,54.495064767447296,68255.0,66835.0,67919.88,67712.56,67545.0,67377.44,67138.88
2024-11-05 04:00:00,1730779200000,68243.01,68466.39,68218.51,68389.99,334.7004,57.038698114658615,68466.39,66835.0,68081.38196,67843.19902,67650.695,67458.19098,67184.11746
2024-11-05 04:30:00,1730781000000,68390.0,68500.0,68322.94,68323.01,444.72157,55.51585529071292,68500.0,66835.0,68107.06,67863.97,67667.5,67471.03,67191.31
2024-11-05 05:00:00,1730782800000,68323.0,68428.0,68300.0,68397.1,331.64719,56.88702926360493,68500.0,66835.0,68107.06,67863.97,67667.5,67471.03,67191.31
2024-11-05 05:30:00,1730784600000,68397.1,68796.88,68392.0,68741.5,594.77105,62.650226926942565,68796.88,66835.0,68333.87632000001,68047.44184,67815.94,67584.43816,67254.84232
2024-11-05 06:00:00,1730786400000,68741.5,68786.42,68565.99,68607.73,414.50571,59.33258794700015,68796.88,66835.0,68333.87632000001,68047.44184,67815.94,67584.43816,67254.84232
2024-11-05 06:30:00,1730788200000,68607.73,68803.04,68607.72,68779.9,350.64692,62.11342331243037,68803.04,66835.0,68338.58256,68051.24872,67819.01999999999,67586.79128,67256.16056
2024-11-05 07:00:00,1730790000000,68779.91,68796.53,68570.24,68584.0,439.61912,57.31132720510419,68803.04,66835.0,68338.58256,68051.24872,67819.01999999999,67586.79128,67256.16056
2024-11-05 07:30:00,1730791800000,68583.99,68976.0,68583.99,68893.99,617.07252,62.280754190863796,68976.0,67059.9,68523.8004,68244.0498,68017.95,67791.8502,67469.9454
2024-11-05 08:00:00,1730793600000,68894.0,69000.0,68812.0,68827.53,455.97256,60.650609451365625,69000.0,67476.63,68640.48468,68418.07266,68238.315,68058.55734,67802.63118
2024-11-05 08:30:00,1730795400000,68827.53,69050.0,68786.0,69038.01,358.62683,63.87546148804806,69050.0,67476.63,68678.68468,68448.97266,68263.315,68077.65734,67813.33118000001
2024-11-05 09:00:00,1730797200000,69038.0,69100.0,68826.0,68826.0,756.95365,58.66053714138141,69100.0,67476.63,68716.88468,68479.87266000001,68288.315,68096.75734,67824.03118
2024-11-05 09:30:00,1730799000000,68826.0,68900.0,68741.36,68776.49,295.00262,57.480340012632325,69100.0,67476.63,68716.88468,68479.87266000001,68288.315,68096.75734,67824.03118
2024-11-05 10:00:00,1730800800000,68776.49,68816.91,68615.11,68816.9,388.08479,58.21920623395154,69100.0,67476.63,68716.88468,68479.87266000001,68288.315,68096.75734,67824.03118
2024-11-05 10:30:00,1730802600000,68816.91,68855.5,68672.07,68764.29,289.19488,56.83451693103356,69100.0,67476.63,68716.88468,68479.87266000001,68288.315,68096.75734,67824.03118
2024-11-05 11:00:00,1730804400000,68764.29,68907.0,68758.47,68829.96,288.29612,58.1718456079953,69100.0,67476.63,68716.88468,68479.87266000001,68288.315,68096.75734,67824.03118
2024-11-05 11:30:00,1730806200000,68829.96,68964.0,68772.72,68810.03,273.00577,57.588717568002245,69100.0,67830.0,68800.28,68614.86,68465.0,68315.14,68101.78
2024-11-05 12:00:00,1730808000000,68810.03,68898.11,68666.0,68708.2,403.24447,54.578316586018936,69100.0,67830.0,68800.28,68614.86,68465.0,68315.14,68101.78
2024-11-05 12:30:00,1730809800000,68708.2,68948.0,68678.5,68865.09,342.87611,58.203508247331634,69100.0,67880.0,68812.08,68633.96,68490.0,68346.04,68141.08
2024-11-05 13:00:00,1730811600000,68865.09,68893.94,68671.98,68733.99,294.33955,54.303314373748776,69100.0,68010.0,68842.76,68683.62,68555.0,68426.38,68243.26
2024-11-05 13:30:00,1730813400000,68734.0,68914.02,68726.0,68820.0,474.3247,56.36899505763251,69100.0,68218.51,68891.96836,68763.27082,68659.255,68555.23917999999,68407.14886
2024-11-05 14:00:00,1730815200000,68820.01,69480.0,68766.03,69333.34,1122.18731,66.19190265505291,69480.0,68300.0,69201.52,69029.24,68890.0,68750.76,68552.52
2024-11-05 14:30:00,1730817000000,69333.34,70325.06,69333.33,69964.0,3464.658,73.95099396261892,70325.06,68300.0,69847.14584,69551.48707999999,69312.53,69073.57292,68733.36284
2024-11-05 15:00:00,1730818800000,69964.01,70071.43,69345.62,69408.0,1868.93521,60.72015978066892,70325.06,68392.0,69868.85784,69586.63107999999,69358.53,69130.42892,68805.67483999999
2024-11-05 15:30:00,1730820600000,69407.99,69766.66,69216.5,69639.99,1303.26452,63.643033221388876,70325.06,68565.99,69909.91948,69653.09526,69445.525,69237.95474,68942.43098
2024-11-05 16:00:00,1730822400000,69640.0,69992.51,69530.0,69979.99,1027.73583,67.46420102699531,70325.06,68570.24,69910.92248,69654.71876,69447.65,69240.58124,68945.77148000001
2024-11-05 16:30:00,1730824200000,69979.99,70577.91,69877.65,70191.98,1735.99208,69.60894466925932,70577.91,68570.24,70104.09988000001,69810.98006,69574.07500000001,69337.16994,68999.88138
2024-11-05 17:00:00,1730826000000,70191.98,70468.35,70074.0,70133.94,724.25961,68.2818080349427,70577.91,68583.99,70107.34488,69816.23256,69580.95000000001,69345.66744,69010.68888
2024-11-05 17:30:00,1730827800000,70133.94,70199.99,69890.0,69949.66,949.24762,64.102891555034,70577.91,68615.11,70114.68920000001,69828.1204,69596.51000000001,69364.8996,69035.1492
2024-11-05 18:00:00,1730829600000,69949.65,70108.96,69739.9,70004.51,792.66746,64.79355109186801,70577.91,68615.11,70114.68920000001,69828.1204,69596.51000000001,69364.8996,69035.1492
2024-11-05 18:30:00,1730831400000,70004.52,70260.0,69932.84,70229.99,469.27744,67.5569424819807,70577.91,68615.11,70114.68920000001,69828.1204,69596.51000000001,69364.8996,69035.1492
2024-11-05 19:00:00,1730833200000,70229.99,70267.95,69850.0,70026.26,489.74872,62.76338254987397,70577.91,68615.11,70114.68920000001,69828.1204,69596.51000000001,69364.8996,69035.1492
2024-11-05 19:30:00,1730835000000,70026.26,70040.0,68732.77,68995.99,2062.9613,45.26983646418724,70577.91,68615.11,70114.68920000001,69828.1204,69596.51000000001,69364.8996,69035.1492
2024-11-05 20:00:00,1730836800000,68995.99,69539.81,68786.91,69469.5,1631.08447,51.90476632184341,70577.91,68666.0,70126.69924,69847.56038,69621.955,69396.34962000001,69075.14874
2024-11-05 20:30:00,1730838600000,69469.5,69663.01,69368.59,69445.99,863.11141,51.5704797595668,70577.91,68666.0,70126.69924,69847.56038,69621.955,69396.34962000001,69075.14874
2024-11-05 21:00:00,1730840400000,69446.0,69585.72,69300.0,69511.02,569.83534,52.48210158027962,70577.91,68666.0,70126.69924,69847.56038,69621.955,69396.34962000001,69075.14874
2024-11-05 21:30:00,1730842200000,69511.01,69620.0,69085.26,69160.0,393.37118,47.30577683072526,70577.91,68666.0,70126.69924,69847.56038,69621.955,69396.34962000001,69075.14874
2024-11-05 22:00:00,1730844000000,69160.0,69300.97,68888.88,69228.0,605.82074,48.368180259323694,70577.91,68671.98,70128.11052,69849.84474,69624.945,69400.04526,69079.84902
2024-11-05 22:30:00,1730845800000,69227.99,69600.0,69227.99,69594.0,464.32808,53.77074753993113,70577.91,68671.98,70128.11052,69849.84474,69624.945,69400.04526,69079.84902
2024-11-05 23:00:00,1730847600000,69594.01,69809.41,69490.39,69809.41,446.24792,56.6460335304652,70577.91,68726.0,70140.85924,69870.48038000001,69651.955,69433.42962,69122.30874000001
2024-11-05 23:30:00,1730849400000,69809.41,69898.02,69294.99,69372.01,591.42459,49.86415175888909,70577.91,68732.77,70142.45696000001,69873.06652000001,69655.34,69437.61348,69127.62996
2024-11-06 00:00:00,1730851200000,69372.01,70358.0,69298.0,70319.98,1380.39503,60.814079646913754,70577.91,68732.77,70142.45696000001,69873.06652000001,69655.34,69437.61348,69127.62996
2024-11-06 00:30:00,1730853000000,70319.98,71455.0,70314.75,71096.04,3055.16768,67.1411252917938,71455.0,68732.77,70812.55372,70415.10814,70093.88500000001,69772.66186000001,69315.32722
2024-11-06 01:00:00,1730854800000,71096.03,71412.03,70606.0,71047.99,2659.52957,66.42598427044277,71455.0,68732.77,70812.55372,70415.10814,70093.88500000001,69772.66186000001,69315.32722
2024-11-06 01:30:00,1730856600000,71048.0,71281.3,70876.0,71128.81,1567.00207,67.06148668564246,71455.0,68732.77,70812.55372,70415.10814,70093.88500000001,69772.66186000001,69315.32722
2024-11-06 02:00:00,1730858400000,71128.81,72500.0,70950.22,72396.7,3217.37057,75.04256090606843,72500.0,68732.77,71610.93372,71060.91814,70616.38500000001,70171.85186,69538.95722
2024-11-06 02:30:00,1730860200000,72396.7,73287.21,72380.0,73077.05,3966.32488,78.10791084383892,73287.21,68732.77,72212.36216,71547.41392,71009.99,70472.56608,69707.42016000001
2024-11-06 03:00:00,1730862000000,73077.05,75000.0,73070.05,73953.07,10530.855877,81.2938079468506,75000.0,68732.77,73520.93372,72605.91814,71866.38500000001,71126.85186,70073.95722
2024-11-06 03:30:00,1730863800000,73953.06,74439.52,73796.73,74348.53,3054.55126,82.52979989151056,75000.0,68732.77,73520.93372,72605.91814,71866.38500000001,71126.85186,70073.95722
2024-11-06 04:00:00,1730865600000,74348.53,74894.72,73912.0,74696.02,3649.88713,83.55784778671304,75000.0,68732.77,73520.93372,72605.91814,71866.38500000001,71126.85186,70073.95722
2024-11-06 04:30:00,1730867400000,74696.02,74966.7,74228.77,74261.07,2372.05938,77.41693211940934,75000.0,68732.77,73520.93372,72605.91814,71866.38500000001,71126.85186,70073.95722
2024-11-06 05:00:00,1730869200000,74261.06,74465.54,73638.97,74370.6,2955.09026,77.85823479944776,75000.0,68732.77,73520.93372,72605.91814,71866.38500000001,71126.85186,70073.95722
2024-11-06 05:30:00,1730871000000,74370.59,74850.0,74276.01,74768.38,1961.92664,79.43031872306977,75000.0,68786.91,73533.71076,72626.59962000001,71893.455,71160.31038,70116.51126
2024-11-06 06:00:00,1730872800000,74768.38,75407.1,74464.73,74736.76,4961.528871,78.95045081663233,75407.1,68888.88,73868.80008,72917.13996,72147.99,71378.84004000001,70283.77908000001
2024-11-06 06:30:00,1730874600000,74736.76,75076.0,74200.01,74252.57,2987.1716,71.79752820378089,75407.1,68888.88,73868.80008,72917.13996,72147.99,71378.84004000001,70283.77908000001
2024-11-06 07:00:00,1730876400000,74252.56,74659.99,74144.6,74157.99,2235.34834,70.45474064086285,75407.1,68888.88,73868.80008,72917.13996,72147.99,71378.84004000001,70283.77908000001
2024-11-06 07:30:00,1730878200000,74157.98,74282.04,72727.0,73370.89,4941.8858,60.340724873721086,75407.1,68888.88,73868.80008,72917.13996,72147.99,71378.84004000001,70283.77908000001
2024-11-06 08:00:00,1730880000000,73370.89,73539.53,72656.31,73017.99,3426.13636,56.429388395121336,75407.1,69227.99,73948.83004,73046.67998,72317.54500000001,71588.41002000001,70550.31954000001
2024-11-06 08:30:00,1730881800000,73017.99,73514.7,72672.33,73456.04,2080.96321,59.90375077427893,75407.1,69294.99,73964.64204,73072.27398,72351.04500000001,71629.81602,70602.98154000001
2024-11-06 09:00:00,1730883600000,73456.05,73894.92,73456.04,73745.41,1477.71106,62.05621813881807,75407.1,69294.99,73964.64204,73072.27398,72351.04500000001,71629.81602,70602.98154000001
2024-11-06 09:30:00,1730885400000,73745.41,74083.01,73669.99,73756.34,1974.85763,62.1388937600482,75407.1,69298.0,73965.3524,73073.4238,72352.55,71631.6762,70605.3474
2024-11-06 10:00:00,1730887200000,73756.35,73816.49,73314.85,73528.01,1488.62107,59.23524207836029,75407.1,70314.75,74205.3054,73461.8223,72860.925,72260.0277,71404.5129
2024-11-06 10:30:00,1730889000000,73528.0,73944.27,73401.43,73830.01,1000.79926,61.77919725115226,75407.1,70606.0,74274.0404,73573.0798,73006.55,72440.0202,71633.4354
2024-11-06 11:00:00,1730890800000,73830.01,74320.79,73657.27,74289.81,1232.41739,65.32702406846626,75407.1,70876.0,74337.7604,73676.2198,73141.55,72606.8802,71845.6554
2024-11-06 11:30:00,1730892600000,74289.81,74475.47,74018.14,74272.01,1308.88651,65.07519041029583,75407.1,70950.22,74355.27632,73704.57184,73178.66,72652.74816,71903.99232
2024-11-06 12:00:00,1730894400000,74272.0,74757.58,74266.72,74435.26,1439.2895,66.35617565533104,75407.1,72380.0,74692.7044,74250.7478,73893.55,73536.35220000001,73027.7994
2024-11-06 12:30:00,1730896200000,74435.26,74513.22,74166.21,74171.47,914.37971,62.37500757802161,75407.1,72656.31,74757.91356,74356.29822,74031.705,73707.11178,73244.97906
2024-11-06 13:00:00,1730898000000,74171.48,74271.99,73585.78,73900.0,1452.26841,58.48607981694746,75407.1,72656.31,74757.91356,74356.29822,74031.705,73707.11178,73244.97906
2024-11-06 13:30:00,1730899800000,73900.0,74060.0,73750.01,73987.05,813.31813,59.36105020781157,75407.1,72656.31,74757.91356,74356.29822,74031.705,73707.11178,73244.97906
2024-11-06 14:00:00,1730901600000,73987.06,74200.0,73577.22,74168.0,1708.84325,61.192076222486726,75407.1,72656.31,74757.91356,74356.29822,74031.705,73707.11178,73244.97906
2024-11-06 14:30:00,1730903400000,74168.01,74736.03,73488.0,73640.0,3497.35349,53.602812656816425,75407.1,72656.31,74757.91356,74356.29822,74031.705,73707.11178,73244.97906
2024-11-06 15:00:00,1730905200000,73639.99,74494.65,73514.0,74309.93,2189.65471,60.326203987820485,75407.1,72656.31,74757.91356,74356.29822,74031.705,73707.11178,73244.97906
2024-11-06 15:30:00,1730907000000,74310.01,74499.0,73872.07,74298.0,1964.93817,60.159020572200795,75407.1,72656.31,74757.91356,74356.29822,74031.705,73707.11178,73244.97906
2024-11-06 16:00:00,1730908800000,74297.99,74566.99,74164.0,74302.01,1527.86952,60.1989479105486,75076.0,72656.31,74504.95316,74151.67842,73866.155,73580.63158,73174.12366
2024-11-06 16:30:00,1730910600000,74302.02,74447.99,74150.0,74333.99,909.35542,60.53859792366072,74757.58,72656.31,74261.68028,73954.89486,73706.945,73458.99514,73105.98178
2024-11-06 17:00:00,1730912400000,74333.99,74666.0,74151.52,74522.86,1282.38603,62.570134093453646,74757.58,72656.31,74261.68028,73954.89486,73706.945,73458.99514,73105.98178
2024-11-06 17:30:00,1730914200000,74522.86,74637.29,74396.0,74452.01,693.85718,61.295337065220515,74757.58,72656.31,74261.68028,73954.89486,73706.945,73458.99514,73105.98178
2024-11-06 18:00:00,1730916000000,74452.0,74960.0,74404.57,74948.59,1519.6087,66.45411942535546,74960.0,72672.33,74420.10988,74086.11006,73816.16500000001,73546.21994,73161.89138
2024-11-06 18:30:00,1730917800000,74948.6,75230.0,74741.23,75229.99,1569.2966,68.9774866020569,75230.0,73314.85,74778.0246,74498.4127,74272.425,74046.4373,73724.6921
2024-11-06 19:00:00,1730919600000,75229.99,75522.44,75046.0,75306.01,1820.278311,69.64184897217307,75522.44,73314.85,75001.44876,74679.14062,74418.645,74158.14938,73787.27426
2024-11-06 19:30:00,1730921400000,75306.0,75850.0,75037.87,75823.55,2177.739311,73.76156033723288,75850.0,73314.85,75251.7046,74881.5727,74582.425,74283.2773,73857.37210000001
2024-11-06 20:00:00,1730923200000,75823.55,75999.99,75540.15,75646.0,2391.344276,70.23998239506358,75999.99,73401.43,75386.72984,75007.34008,74700.70999999999,74394.07992,73957.52184
2024-11-06 20:30:00,1730925000000,75646.0,76400.0,75507.1,76101.99,2344.603181,73.71130914118427,76400.0,73488.0,75712.768,75287.616,74944.0,74600.384,74111.168
2024-11-06 21:00:00,1730926800000,76101.98,76170.13,75762.25,75774.14,1251.1514,67.6054269145973,76400.0,73488.0,75712.768,75287.616,74944.0,74600.384,74111.168
2024-11-06 21:30:00,1730928600000,75774.15,75902.52,75658.2,75890.0,809.25635,68.59546010232567,76400.0,73488.0,75712.768,75287.616,74944.0,74600.384,74111.168
2024-11-06 22:00:00,1730930400000,75890.0,76035.5,75615.21,75701.97,611.84549,65.11728013181947,76400.0,73488.0,75712.768,75287.616,74944.0,74600.384,74111.168
2024-11-06 22:30:00,1730932200000,75701.98,75878.52,75519.94,75638.49,736.16966,63.93855125426515,76400.0,73488.0,75712.768,75287.616,74944.0,74600.384,74111.168
2024-11-06 23:00:00,1730934000000,75638.5,75837.47,75575.75,75816.14,617.89274,65.80409220030103,76400.0,73488.0,75712.768,75287.616,74944.0,74600.384,74111.168
2024-11-06 23:30:00,1730935800000,75816.13,75822.0,75552.78,75571.99,397.8078,61.124048311173325,76400.0,73488.0,75712.768,75287.616,74944.0,74600.384,74111.168
2024-11-07 00:00:00,1730937600000,75571.99,75643.64,75178.36,75206.54,839.24217,54.83726189200917,76400.0,73488.0,75712.768,75287.616,74944.0,74600.384,74111.168
2024-11-07 00:30:00,1730939400000,75206.53,75350.38,75050.0,75349.08,677.69166,56.70760663585788,76400.0,73514.0,75718.904,75297.548,74957.0,74616.452,74131.604
2024-11-07 01:00:00,1730941200000,75349.07,75623.09,75228.0,75536.0,1243.74559,59.09966600855546,76400.0,73872.07,75803.40852,75434.33074,75136.035,74837.73926,74413.04702
2024-11-07 01:30:00,1730943000000,75536.0,76022.79,75240.37,75386.0,1526.83234,56.406224428969296,76400.0,74150.0,75869.0,75540.5,75275.0,75009.5,74631.5
2024-11-07 02:00:00,1730944800000,75386.0,75458.0,75208.0,75218.74,724.75547,53.479413384172844,76400.0,74150.0,75869.0,75540.5,75275.0,75009.5,74631.5
2024-11-07 02:30:00,1730946600000,75218.74,75340.0,75141.51,75276.01,736.95777,54.35279021053058,76400.0,74151.52,75869.35872,75541.08064,75275.76000000001,75010.43936,74632.69472
2024-11-07 03:00:00,1730948400000,75276.01,75392.67,75012.0,75358.48,839.34341,55.6441893643637,76400.0,74396.0,75927.056,75634.472,75398.0,75161.528,74824.856
2024-11-07 03:30:00,1730950200000,75358.48,75358.48,75003.83,75048.01,581.68378,49.918637952150576,76400.0,74404.57,75929.07852,75637.74574,75402.285,75166.82426000001,74831.59202000001
2024-11-07 04:00:00,1730952000000,75048.01,75048.01,74794.0,74842.0,1008.42782,46.49962832105834,76400.0,74741.23,76008.53028,75766.34986,75570.61499999999,75374.88014,75096.20678
2024-11-07 04:30:00,1730953800000,74842.0,74888.0,74611.5,74707.34,1071.36708,44.360818642498906,76400.0,74611.5,75977.914,75716.793,75505.75,75294.707,74994.239
2024-11-07 05:00:00,1730955600000,74707.34,74889.5,74670.0,74872.0,584.7304,47.53841170327141,76400.0,74611.5,75977.914,75716.793,75505.75,75294.707,74994.239
2024-11-07 05:30:00,1730957400000,74872.0,74880.86,74721.74,74755.49,307.04636,45.55587290941976,76400.0,74611.5,75977.914,75716.793,75505.75,75294.707,74994.239
2024-11-07 06:00:00,1730959200000,74755.49,74765.47,74416.0,74717.71,693.18031,44.9019513197369,76400.0,74416.0,75931.776,75642.112,75408.0,75173.888,74840.576
2024-11-07 06:30:00,1730961000000,74717.71,74831.07,74436.0,74768.27,714.19135,46.01869745500911,76170.13,74416.0,75756.15532,75500.05234000001,75293.065,75086.07766,74791.38382
2024-11-07 07:00:00,1730962800000,74768.28,74878.79,74673.67,74776.28,451.85268,46.20472297289952,76035.5,74416.0,75653.298,75416.851,75225.75,75034.649,74762.573
2024-11-07 07:30:00,1730964600000,74776.28,74964.87,74757.57,74757.58,604.31903,45.80783974360185,76035.5,74416.0,75653.298,75416.851,75225.75,75034.649,74762.573
2024-11-07 08:00:00,1730966400000,74757.58,75137.99,74649.54,75016.27,838.94467,51.95591307271813,76022.79,74416.0,75643.58756,75408.99622,75219.39499999999,75029.79377999999,74759.85306
2024-11-07 08:30:00,1730968200000,75016.28,75150.0,74982.49,75150.0,469.89542,54.81007175005755,76022.79,74416.0,75643.58756,75408.99622,75219.39499999999,75029.79377999999,74759.85306
2024-11-07 09:00:00,1730970000000,75149.99,75150.11,74982.0,75090.01,358.39638,53.28094053710629,76022.79,74416.0,75643.58756,75408.99622,75219.39499999999,75029.79377999999,74759.85306
2024-11-07 09:30:00,1730971800000,75090.0,75090.0,74809.63,74916.76,340.54329,49.02693373782693,76022.79,74416.0,75643.58756,75408.99622,75219.39499999999,75029.79377999999,74759.85306
2024-11-07 10:00:00,1730973600000,74916.76,75012.0,74766.0,74861.63,437.21383,47.72125132969881,76022.79,74416.0,75643.58756,75408.99622,75219.39499999999,75029.79377999999,74759.85306
2024-11-07 10:30:00,1730975400000,74861.63,75040.0,74766.06,75031.2,482.70973,51.95922753086953,76022.79,74416.0,75643.58756,75408.99622,75219.39499999999,75029.79377999999,74759.85306
2024-11-07 11:00:00,1730977200000,75031.2,75043.5,74831.75,74840.55,317.10572,47.31508609899167,76022.79,74416.0,75643.58756,75408.99622,75219.39499999999,75029.79377999999,74759.85306
2024-11-07 11:30:00,1730979000000,74840.56,74939.4,74691.74,74746.0,521.61559,45.15932988269323,75458.0,74416.0,75212.088,75059.956,74937.0,74814.044,74638.988
